Date,Rainfall,Groundwater,Min_Temp,Max_Temp
01/01/2021,0.00,-9.525388888888887,22.0,27.0
02/01/2021,7.00,-9.439777777777778,22.0,26.0
03/01/2021,0.40,-9.410277777777779,24.0,27.0
04/01/2021,0.20,-9.43061111111111,24.0,27.0
05/01/2021,146.40,-9.14777777777778,25.0,27.0
06/01/2021,16.40,-9.081333333333331,24.0,26.0
07/01/2021,3.20,-8.935999999999998,24.0,27.0
08/01/2021,1.00,-8.886166666666664,24.0,28.0
09/01/2021,0.20,-8.837611111111109,25.0,28.0
10/01/2021,0.00,-8.792333333333334,25.0,28.0
11/01/2021,3.20,-9.193611111111107,25.0,28.0
12/01/2021,0.00,-9.234111111111112,25.0,28.0
13/01/2021,0.00,-9.15261111111111,25.0,28.0
14/01/2021,0.00,-9.086777777777776,24.0,28.0
15/01/2021,0.00,-8.811333333333334,24.0,28.0
16/01/2021,0.00,-8.8245,24.0,29.0
17/01/2021,0.00,-8.793388888888888,24.0,29.0
18/01/2021,0.00,-8.796722222222222,24.0,27.0
19/01/2021,0.00,-8.788555555555556,23.0,27.0
20/01/2021,0.00,-8.761166666666666,24.0,28.0
21/01/2021,0.00,-8.816555555555555,24.0,30.0
22/01/2021,0.00,-8.797111111111112,24.0,29.0
23/01/2021,0.00,-8.805222222222222,24.0,30.0
24/01/2021,0.00,-8.788055555555555,23.0,30.0
25/01/2021,0.00,-8.728444444444444,23.0,30.0
26/01/2021,0.00,-8.724333333333334,22.0,29.0
27/01/2021,0.00,-8.748333333333331,22.0,29.0
28/01/2021,0.00,-8.702611111111112,24.0,28.0
29/01/2021,0.00,-8.742111111111111,24.0,28.0
30/01/2021,0.00,-8.739055555555558,22.0,28.0
31/01/2021,0.00,-8.713444444444441,22.0,29.0
01/02/2021,0.00,-8.752944444444445,24.0,28.0
02/02/2021,0.00,-8.92411111111111,23.0,28.0
03/02/2021,0.00,-8.909999999999997,24.0,28.0
04/02/2021,0.00,-8.944722222222222,21.0,28.0
05/02/2021,0.00,-9.025222222222222,21.0,28.0
06/02/2021,0.00,-8.993666666666668,22.0,28.0
07/02/2021,0.00,-8.948888888888888,22.0,28.0
08/02/2021,0.00,-9.011055555555558,22.0,28.0
09/02/2021,0.00,-9.06161111111111,23.0,28.0
10/02/2021,0.00,-8.960333333333331,21.0,28.0
11/02/2021,0.00,-9.023,22.0,29.0
12/02/2021,0.00,-8.972999999999999,23.0,28.0
13/02/2021,0.00,-8.984222222222222,21.0,29.0
14/02/2021,0.00,-8.983666666666666,21.0,30.0
15/02/2021,0.00,-8.982666666666667,21.0,29.0
16/02/2021,0.00,-8.9405,21.0,30.0
17/02/2021,0.00,-8.94188888888889,22.0,29.0
18/02/2021,0.00,-8.94138888888889,23.0,29.0
19/02/2021,0.00,-8.978166666666667,24.0,28.0
20/02/2021,0.60,-8.961555555555556,24.0,28.0
21/02/2021,0.20,-8.94711111111111,24.0,28.0
22/02/2021,0.00,-8.954111111111112,24.0,28.0
23/02/2021,0.00,-8.980333333333334,24.0,30.0
24/02/2021,0.00,-9.037777777777778,24.0,30.0
25/02/2021,0.00,-8.93933333333333,23.0,31.0
26/02/2021,0.00,-8.969055555555556,22.0,32.0
27/02/2021,0.20,-8.921166666666668,23.0,32.0
28/02/2021,0.00,-8.972222222222221,22.0,31.0
01/03/2021,0.00,-9.016111111111112,23.0,30.0
02/03/2021,0.00,-8.975833333333334,23.0,31.0
03/03/2021,0.00,-9.010722222222222,23.0,31.0
04/03/2021,0.00,-9.033222222222227,24.0,30.0
05/03/2021,0.00,-9.054388888888887,23.0,30.0
06/03/2021,0.00,-9.021888888888888,22.0,32.0
07/03/2021,0.00,-8.995000000000003,23.0,32.0
08/03/2021,0.00,-9.033666666666669,24.0,31.0
09/03/2021,0.00,-9.107111111111113,24.0,31.0
10/03/2021,0.00,-9.067777777777776,24.0,31.0
11/03/2021,0.00,-9.107444444444445,23.0,31.0
12/03/2021,0.00,-9.09677777777778,24.0,31.0
13/03/2021,0.00,-9.086000000000002,25.0,31.0
14/03/2021,0.00,-9.154611111111112,25.0,31.0
15/03/2021,0.00,-9.082888888888888,24.0,32.0
16/03/2021,0.00,-9.073444444444444,24.0,31.0
17/03/2021,0.00,-9.083555555555556,25.0,31.0
18/03/2021,0.00,-9.109388888888889,24.0,31.0
19/03/2021,0.00,-9.13061111111111,24.0,30.0
20/03/2021,0.00,-9.07888888888889,23.0,31.0
21/03/2021,0.00,-9.115777777777778,24.0,32.0
22/03/2021,0.00,-9.191611111111111,25.0,32.0
23/03/2021,0.00,-9.133777777777773,25.0,31.0
24/03/2021,0.00,-9.13822222222222,25.0,32.0
25/03/2021,0.00,-9.23938888888889,25.0,32.0
26/03/2021,0.00,-9.173833333333333,25.0,32.0
27/03/2021,0.00,-9.185388888888887,26.0,33.0
28/03/2021,0.00,-9.194333333333335,24.0,33.0
29/03/2021,0.00,-9.164166666666667,25.0,34.0
30/03/2021,0.00,-9.205,25.0,36.0
31/03/2021,0.00,-9.152166666666666,27.0,38.0
01/04/2021,0.00,-9.258666666666667,28.0,39.0
02/04/2021,0.00,-9.209555555555555,28.0,39.0
03/04/2021,0.00,-9.262,26.0,36.0
04/04/2021,0.00,-9.225333333333332,26.0,35.0
05/04/2021,0.00,-9.238944444444448,25.0,33.0
06/04/2021,0.00,-9.203444444444445,25.0,32.0
07/04/2021,0.00,-9.253,25.0,32.0
08/04/2021,0.00,-9.255722222222223,25.0,33.0
09/04/2021,0.00,-9.284888888888888,24.0,33.0
10/04/2021,0.00,-9.249944444444445,25.0,32.0
11/04/2021,0.00,-9.221111111111112,25.0,32.0
12/04/2021,0.00,-9.293555555555557,27.0,32.0
13/04/2021,0.00,-9.285666666666668,27.0,33.0
14/04/2021,10.80,-9.264388888888888,28.0,33.0
15/04/2021,0.00,-9.220000000000002,26.0,31.0
16/04/2021,0.00,-9.226666666666667,26.0,34.0
17/04/2021,0.00,-9.177055555555556,28.0,35.0
18/04/2021,0.00,-9.155000000000003,28.0,35.0
19/04/2021,0.00,-9.144222222222222,28.0,35.0
20/04/2021,0.00,-9.193166666666668,28.0,35.0
21/04/2021,0.00,-9.15761111111111,28.0,34.0
22/04/2021,0.00,-9.27911111111111,28.0,34.0
23/04/2021,0.00,-9.192944444444443,28.0,34.0
24/04/2021,0.00,-9.187666666666667,28.0,34.0
25/04/2021,0.00,-9.191999999999998,26.0,34.0
26/04/2021,0.00,-9.179833333333333,26.0,34.0
27/04/2021,0.00,-9.185888888888888,27.0,35.0
28/04/2021,0.00,-9.179333333333336,26.0,35.0
29/04/2021,0.00,-9.264833333333334,29.0,34.0
30/04/2021,0.00,-9.200333333333331,28.0,34.0
01/05/2021,0.00,-9.18438888888889,26.0,34.0
02/05/2021,0.00,-9.135388888888889,26.0,33.0
03/05/2021,0.00,-9.192555555555556,28.0,33.0
04/05/2021,0.00,-9.145555555555555,28.0,34.0
05/05/2021,0.00,-9.144444444444446,28.0,34.0
06/05/2021,0.00,-9.150944444444443,28.0,34.0
07/05/2021,0.00,-9.142000000000001,28.0,34.0
08/05/2021,0.00,-9.174777777777779,28.0,33.0
09/05/2021,0.00,-9.104444444444447,28.0,34.0
10/05/2021,0.00,-9.113888888888889,28.0,34.0
11/05/2021,0.00,-9.131666666666666,29.0,35.0
12/05/2021,0.00,-9.10911111111111,29.0,35.0
13/05/2021,0.00,-9.079888888888886,29.0,35.0
14/05/2021,0.00,-9.094333333333333,28.0,34.0
15/05/2021,0.00,-9.066944444444445,28.0,35.0
16/05/2021,0.00,-9.047277777777778,29.0,34.0
17/05/2021,0.00,-9.071666666666667,29.0,35.0
18/05/2021,0.00,-9.060444444444443,29.0,34.0
19/05/2021,0.00,-9.113777777777777,29.0,34.0
20/05/2021,0.00,-9.08188888888889,28.0,34.0
21/05/2021,0.00,-9.0295,28.0,35.0
22/05/2021,0.00,-9.006166666666665,28.0,34.0
22/05/2021,0.00,-9.006166666666665,28.0,34.0
23/05/2021,0.00,-9.039611111111114,29.0,35.0
23/05/2021,0.00,-9.039611111111114,29.0,35.0
24/05/2021,0.00,-8.996444444444446,29.0,35.0
25/05/2021,0.00,-8.977555555555558,29.0,35.0
26/05/2021,0.00,-9.00238888888889,29.0,37.0
27/05/2021,0.00,-9.033555555555555,29.0,36.0
28/05/2021,0.00,-9.033333333333333,30.0,37.0
29/05/2021,0.00,-8.988611111111112,29.0,37.0
30/05/2021,0.00,-9.007444444444443,30.0,37.0
31/05/2021,0.00,-9.026722222222222,30.0,37.0
01/06/2021,0.00,-8.99583333333333,30.0,35.0
01/06/2021,0.00,-8.99583333333333,30.0,35.0
02/06/2021,0.00,-9.03061111111111,30.0,34.0
02/06/2021,0.00,-9.03061111111111,30.0,34.0
03/06/2021,0.00,-9.037722222222222,28.0,34.0
03/06/2021,0.00,-9.037722222222222,28.0,34.0
04/06/2021,0.00,-9.040166666666668,26.0,33.0
04/06/2021,0.00,-9.040166666666668,26.0,33.0
05/06/2021,0.00,-9.024888888888889,28.0,33.0
05/06/2021,0.00,-9.024888888888889,28.0,33.0
06/06/2021,0.00,-9.091833333333332,27.0,35.0
07/06/2021,0.00,-9.11811111111111,28.0,35.0
08/06/2021,0.00,-8.972000000000001,28.0,35.0
09/06/2021,0.00,-8.946222222222225,29.0,35.0
10/06/2021,0.00,-9.03438888888889,28.0,34.0
11/06/2021,0.00,-9.021944444444447,27.0,33.0
12/06/2021,0.00,-8.967722222222225,26.0,35.0
13/06/2021,0.00,-8.988499999999998,26.0,34.0
14/06/2021,1.20,-9.03888888888889,28.0,33.0
15/06/2021,0.00,-8.949111111111113,29.0,35.0
16/06/2021,0.00,-8.973222222222224,29.0,36.0
17/06/2021,0.00,-8.947666666666667,29.0,35.0
18/06/2021,0.00,-8.946666666666665,29.0,35.0
19/06/2021,0.00,-8.98938888888889,29.0,35.0
20/06/2021,0.00,-8.994388888888887,29.0,36.0
21/06/2021,0.00,-8.974722222222221,27.0,35.0
22/06/2021,0.00,-9.052666666666669,30.0,35.0
23/06/2021,0.00,-8.9735,27.0,33.0
24/06/2021,0.00,-9.037666666666667,27.0,32.0
25/06/2021,0.00,-9.03488888888889,29.0,36.0
26/06/2021,0.00,-9.038777777777778,28.0,35.0
27/06/2021,0.00,-9.101222222222225,26.0,32.0
28/06/2021,0.00,-9.027944444444445,25.0,33.0
29/06/2021,0.00,-9.007,26.0,33.0
30/06/2021,0.00,-9.063944444444443,26.0,33.0
01/07/2021,0.00,-9.075666666666667,25.0,32.0
02/07/2021,0.00,-9.078444444444447,25.0,32.0
03/07/2021,0.00,-9.056333333333335,26.0,31.0
04/07/2021,0.00,-9.050277777777776,28.0,31.0
05/07/2021,0.00,-9.04438888888889,26.0,33.0
06/07/2021,0.00,-9.187222222222223,25.0,34.0
07/07/2021,0.00,-9.113055555555555,26.0,34.0
08/07/2021,0.00,-9.172222222222224,27.0,33.0
09/07/2021,0.00,-9.0595,27.0,32.0
10/07/2021,0.00,-9.059111111111111,26.0,29.0
11/07/2021,0.00,-9.056000000000001,27.0,30.0
12/07/2021,0.00,-9.134333333333334,27.0,30.0
13/07/2021,0.00,-9.085555555555556,27.0,32.0
14/07/2021,0.00,-9.15061111111111,26.0,33.0
15/07/2021,0.00,-9.083722222222223,27.0,32.0
16/07/2021,0.00,-9.073222222222222,27.0,30.0
17/07/2021,0.00,-9.004666666666669,27.0,32.0
18/07/2021,0.00,-8.9295,27.0,32.0
19/07/2021,5.80,-8.866222222222222,27.0,34.0
20/07/2021,5.00,-8.846666666666666,29.0,35.0
21/07/2021,0.20,-8.813333333333333,28.0,34.0
22/07/2021,1.20,-8.770277777777778,27.0,30.0
23/07/2021,0.00,-8.749888888888888,27.0,32.0
24/07/2021,0.00,-8.745333333333335,27.0,34.0
25/07/2021,0.00,-8.746833333333335,29.0,35.0
26/07/2021,1.40,-8.766944444444448,28.0,35.0
27/07/2021,2.60,-8.719166666666668,28.0,35.0
28/07/2021,0.00,-8.746888888888892,28.0,36.0
29/07/2021,0.00,-8.76988888888889,28.0,36.0
30/07/2021,0.00,-8.75438888888889,29.0,36.0
31/07/2021,10.80,-8.769666666666668,27.0,36.0
01/08/2021,0.20,-8.723555555555556,27.0,35.0
02/08/2021,2.20,-8.807166666666667,29.0,35.0
03/08/2021,0.00,-8.714222222222224,28.0,35.0
04/08/2021,0.60,-8.749944444444445,29.0,35.0
05/08/2021,0.00,-8.729055555555556,29.0,35.0
06/08/2021,0.00,-8.762166666666666,28.0,35.0
07/08/2021,0.00,-8.768222222222224,27.0,35.0
08/08/2021,0.00,-8.807333333333334,29.0,34.0
09/08/2021,0.00,-8.833777777777776,29.0,34.0
10/08/2021,1.80,-8.79327777777778,28.0,35.0
11/08/2021,6.20,-8.812999999999997,28.0,35.0
12/08/2021,0.00,-8.816333333333333,27.0,31.0
13/08/2021,0.20,-8.838222222222221,25.0,30.0
14/08/2021,0.20,-8.837722222222222,25.0,30.0
15/08/2021,0.00,-8.791888888888888,25.0,30.0
16/08/2021,0.40,-8.839333333333334,28.0,31.0
17/08/2021,30.60,-8.844888888888887,28.0,34.0
18/08/2021,0.00,-8.81011111111111,29.0,34.0
19/08/2021,0.00,-8.80872222222222,28.0,32.0
20/08/2021,18.20,-8.780000000000001,28.0,32.0
21/08/2021,13.40,-8.770222222222221,25.0,29.0
22/08/2021,0.20,-8.701111111111112,24.0,30.0
23/08/2021,0.00,-8.707055555555554,27.0,32.0
24/08/2021,0.00,-8.70422222222222,26.0,32.0
25/08/2021,0.00,-8.723333333333333,26.0,33.0
26/08/2021,0.00,-8.689166666666665,26.0,34.0
27/08/2021,7.40,-8.660277777777779,27.0,34.0
28/08/2021,19.00,-8.646833333333333,26.0,30.0
29/08/2021,8.00,-8.581777777777777,27.0,32.0
30/08/2021,2.60,-8.618500000000001,27.0,32.0
31/08/2021,0.60,-8.582500000000001,27.0,33.0
01/09/2021,0.00,-8.599388888888889,25.0,32.0
02/09/2021,0.00,-8.538500000000003,26.0,31.0
03/09/2021,0.80,-8.55388888888889,24.0,31.0
04/09/2021,4.40,-8.531500000000001,25.0,27.0
05/09/2021,6.80,-8.521444444444445,24.0,30.0
06/09/2021,22.00,-8.591722222222224,26.0,31.0
07/09/2021,0.00,-8.585111111111111,27.0,33.0
08/09/2021,0.00,-8.52511111111111,27.0,34.0
09/09/2021,0.00,-8.598277777777778,27.0,35.0
10/09/2021,0.00,-8.555555555555555,28.0,34.0
11/09/2021,0.00,-8.505722222222223,28.0,35.0
12/09/2021,0.00,-8.460555555555556,28.0,34.0
13/09/2021,0.00,-8.514222222222221,27.0,35.0
14/09/2021,0.00,-8.53038888888889,28.0,34.0
15/09/2021,0.00,-8.552444444444445,28.0,34.0
16/09/2021,0.00,-8.558944444444442,28.0,34.0
17/09/2021,0.60,-8.526055555555557,27.0,33.0
18/09/2021,0.40,-8.556777777777775,27.0,33.0
19/09/2021,0.00,-8.556666666666665,27.0,33.0
20/09/2021,0.00,-8.526444444444445,27.0,34.0
21/09/2021,18.60,-8.524222222222223,28.0,35.0
22/09/2021,57.60,-8.447277777777778,27.0,34.0
23/09/2021,0.00,-8.479777777777777,27.0,33.0
24/09/2021,0.00,-8.483,28.0,33.0
25/09/2021,0.00,-8.401444444444444,28.0,33.0
26/09/2021,0.80,-8.423611111111109,27.0,32.0
27/09/2021,0.00,-8.357666666666665,27.0,34.0
28/09/2021,0.00,-8.424444444444443,27.0,34.0
29/09/2021,0.00,-8.43111111111111,27.0,34.0
30/09/2021,0.00,-8.403499999999998,27.0,32.0
01/10/2021,0.00,-8.413333333333332,26.0,33.0
02/10/2021,3.20,-8.469555555555557,26.0,32.0
03/10/2021,2.20,-8.465277777777779,27.0,32.0
04/10/2021,0.20,-8.476166666666666,26.0,32.0
05/10/2021,55.60,-8.357944444444444,26.0,30.0
06/10/2021,3.00,-8.295611111111112,26.0,32.0
07/10/2021,23.40,-8.30377777777778,26.0,33.0
08/10/2021,0.00,-8.363333333333332,26.0,30.0
09/10/2021,9.00,-8.160666666666668,25.0,30.0
10/10/2021,11.40,-8.100277777777777,26.0,32.0
11/10/2021,0.20,-8.06,25.0,31.0
12/10/2021,0.60,-8.137222222222224,25.0,32.0
13/10/2021,16.40,-8.061888888888891,26.0,32.0
14/10/2021,0.40,-8.133222222222223,26.0,33.0
15/10/2021,15.80,-8.072166666666668,27.0,34.0
16/10/2021,0.00,-8.001666666666665,26.0,31.0
17/10/2021,0.20,-7.977444444444444,26.0,32.0
18/10/2021,0.00,-8.028222222222222,27.0,33.0
19/10/2021,0.00,-8.015055555555556,27.0,33.0
20/10/2021,0.00,-8.036444444444445,27.0,31.0
21/10/2021,0.00,-8.046055555555556,25.0,32.0
22/10/2021,0.00,-8.06711111111111,27.0,31.0
23/10/2021,0.00,-8.066277777777776,27.0,32.0
24/10/2021,0.00,-8.034944444444443,27.0,31.0
25/10/2021,1.20,-8.021833333333333,26.0,31.0
26/10/2021,0.20,-8.063388888888888,26.0,32.0
27/10/2021,0.00,-8.041166666666664,26.0,32.0
28/10/2021,0.20,-8.119499999999999,26.0,29.0
29/10/2021,22.20,-8.1015,26.0,30.0
30/10/2021,12.40,-8.025,26.0,29.0
31/10/2021,13.60,-8.049388888888888,26.0,30.0
01/11/2021,36.20,-7.912777777777777,26.0,29.0
02/11/2021,22.60,-7.873611111111111,25.0,27.0
03/11/2021,26.80,-7.804888888888887,25.0,26.0
04/11/2021,38.40,-7.5344444444444445,25.0,28.0
05/11/2021,3.80,-7.440944444444445,25.0,30.0
06/11/2021,27.80,-7.404222222222223,25.0,29.0
07/11/2021,183.00,-6.1324999999999985,24.0,28.0
08/11/2021,36.00,-5.958,24.0,26.0
09/11/2021,12.80,-5.829333333333334,25.0,28.0
10/11/2021,86.00,-5.5683888888888875,24.0,25.0
11/11/2021,135.80,-4.440722222222223,22.0,26.0
12/11/2021,1.60,-4.485277777777778,22.0,29.0
13/11/2021,0.00,-4.531444444444443,25.0,30.0
14/11/2021,0.00,-4.5729444444444445,25.0,30.0
15/11/2021,0.20,-4.601333333333334,26.0,29.0
16/11/2021,0.00,-4.676333333333335,26.0,30.0
17/11/2021,13.40,-4.847111111111111,26.0,29.0
18/11/2021,46.40,-4.572944444444444,23.0,26.0
19/11/2021,0.40,-4.529222222222223,23.0,28.0
20/11/2021,4.80,-4.539944444444444,25.0,30.0
21/11/2021,0.00,-4.551777777777778,26.0,31.0
22/11/2021,32.40,-4.386944444444444,26.0,29.0
23/11/2021,0.40,-4.426444444444445,26.0,30.0
24/11/2021,,-4.410611111111112,26.0,31.0
25/11/2021,,-4.444166666666667,25.0,29.0
26/11/2021,,-4.138611111111111,24.0,26.0
27/11/2021,,-3.6768888888888887,23.0,26.0
28/11/2021,,-3.5280555555555555,24.0,25.0
29/11/2021,,-3.401388888888889,24.0,28.0
30/11/2021,,-3.472777777777778,25.0,28.0
01/12/2021,,-3.4942222222222226,25.0,28.0
02/12/2021,,-3.5970555555555555,25.0,30.0
03/12/2021,,-3.6586111111111115,23.0,29.0
04/12/2021,,-3.7809999999999997,23.0,32.0
05/12/2021,,-3.785722222222222,24.0,32.0
06/12/2021,,-3.843611111111111,26.0,31.0
07/12/2021,,-3.887944444444445,25.0,31.0
08/12/2021,,-3.9663888888888894,25.0,31.0
09/12/2021,,-3.841,25.0,29.0
10/12/2021,,-3.8930555555555557,25.0,30.0
11/12/2021,,-3.9566111111111115,24.0,29.0
12/12/2021,36.00,-4.000666666666666,24.0,29.0
13/12/2021,0.80,-3.9174444444444436,25.0,28.0
14/12/2021,0.00,-3.916111111111111,25.0,29.0
15/12/2021,0.00,-4.052277777777778,24.0,29.0
16/12/2021,0.00,-4.017444444444444,24.0,29.0
17/12/2021,0.00,-4.025,23.0,29.0
18/12/2021,0.00,-4.062611111111112,23.0,29.0
19/12/2021,0.00,-4.1561666666666675,23.0,29.0
20/12/2021,0.00,-4.1785000000000005,23.0,28.0
21/12/2021,0.00,-4.312277777777778,22.0,29.0
22/12/2021,0.00,-4.312777777777779,20.0,29.0
23/12/2021,0.00,-4.363055555555554,19.0,29.0
24/12/2021,0.00,-4.42461111111111,20.0,29.0
25/12/2021,0.00,-4.464833333333333,20.0,29.0
26/12/2021,0.00,-4.479555555555555,21.0,30.0
27/12/2021,0.00,-4.480666666666667,22.0,30.0
28/12/2021,0.00,-4.517833333333333,23.0,29.0
29/12/2021,0.00,-4.542777777777779,24.0,30.0
30/12/2021,171.80,-3.9779444444444443,23.0,28.0
31/12/2021,17.40,-3.3927777777777774,24.0,28.0
01/01/2022,0.40,-3.3588333333333336,23.0,27.0
02/01/2022,0.00,-3.377555555555556,24.0,29.0
03/01/2022,0.00,-3.4468888888888896,24.0,29.0
04/01/2022,0.00,-3.5183888888888886,23.0,29.0
05/01/2022,0.00,-3.566722222222223,23.0,29.0
06/01/2022,0.00,-3.6710000000000003,22.0,29.0
07/01/2022,0.00,-3.6830555555555566,22.0,29.0
08/01/2022,0.00,-3.7085,23.0,28.0
09/01/2022,0.00,-3.7324999999999995,23.0,30.0
10/01/2022,0.00,-3.7466111111111116,23.0,31.0
11/01/2022,0.00,-3.8105555555555557,24.0,30.0
12/01/2022,0.00,-3.9765555555555556,23.0,29.0
13/01/2022,0.00,-3.859166666666666,25.0,30.0
14/01/2022,8.40,-3.9169444444444443,24.0,30.0
15/01/2022,0.20,-3.8809999999999993,24.0,30.0
16/01/2022,0.00,-3.9182777777777775,25.0,30.0
17/01/2022,34.20,-3.842222222222222,24.0,28.0
18/01/2022,0.00,-3.8147222222222217,24.0,29.0
19/01/2022,0.20,-3.890833333333333,22.0,30.0
20/01/2022,0.00,-3.930944444444444,21.0,30.0
21/01/2022,0.00,-3.9177222222222223,21.0,31.0
22/01/2022,0.00,-3.921833333333333,22.0,31.0
23/01/2022,0.00,-3.9193888888888884,23.0,31.0
24/01/2022,0.00,-3.9741111111111116,23.0,30.0
25/01/2022,0.00,-4.000277777777778,24.0,30.0
26/01/2022,0.20,-4.093555555555556,24.0,30.0
27/01/2022,0.00,-4.131055555555556,24.0,29.0
28/01/2022,0.20,-4.191722222222222,24.0,30.0
29/01/2022,0.00,-4.17411111111111,24.0,28.0
30/01/2022,0.20,-4.1955,23.0,28.0
31/01/2022,0.00,-4.255055555555555,23.0,30.0
01/02/2022,0.00,-4.264166666666666,22.0,30.0
02/02/2022,0.00,-4.335166666666667,21.0,31.0
03/02/2022,0.00,-4.3425,22.0,29.0
04/02/2022,0.00,-4.356944444444445,23.0,32.0
05/02/2022,0.00,-4.402611111111111,24.0,31.0
06/02/2022,0.00,-4.416944444444444,24.0,30.0
07/02/2022,0.00,-4.4622222222222225,23.0,30.0
08/02/2022,0.00,-4.4637777777777785,22.0,30.0
09/02/2022,0.00,-4.520333333333333,23.0,29.0
10/02/2022,0.00,-4.540222222222223,23.0,30.0
11/02/2022,0.00,-4.600833333333333,23.0,29.0
12/02/2022,0.00,-4.617000000000001,24.0,32.0
13/02/2022,0.00,-4.60611111111111,23.0,31.0
14/02/2022,0.00,-4.671388888888889,24.0,30.0
15/02/2022,0.00,-4.666333333333333,23.0,29.0
16/02/2022,0.00,-4.722333333333335,21.0,31.0
17/02/2022,0.00,-4.755166666666667,23.0,29.0
18/02/2022,0.00,-4.769555555555555,24.0,31.0
19/02/2022,0.00,-4.754777777777779,23.0,29.0
20/02/2022,0.00,-4.804055555555556,22.0,32.0
21/02/2022,0.00,-4.7939444444444455,22.0,34.0
22/02/2022,0.00,-4.863444444444444,24.0,33.0
23/02/2022,0.00,-4.895777777777778,24.0,31.0
24/02/2022,0.00,-4.965166666666665,24.0,30.0
25/02/2022,0.00,-4.931388888888889,22.0,31.0
26/02/2022,0.00,-4.965833333333333,22.0,30.0
27/02/2022,0.00,-4.960166666666667,23.0,32.0
28/02/2022,0.00,-4.995888888888889,22.0,32.0
01/03/2022,0.00,-5.021944444444443,21.0,31.0
02/03/2022,0.00,-5.057555555555556,22.0,33.0
03/03/2022,0.00,-5.072111111111111,23.0,32.0
04/03/2022,0.00,-5.080555555555557,25.0,27.0
05/03/2022,0.00,-5.108444444444444,25.0,28.0
06/03/2022,0.00,-5.126666666666667,25.0,30.0
07/03/2022,0.00,-5.158833333333334,26.0,31.0
08/03/2022,0.00,-5.270888888888889,24.0,32.0
09/03/2022,0.00,-5.213,23.0,33.0
10/03/2022,0.00,-5.257611111111112,24.0,32.0
11/03/2022,0.00,-5.290333333333334,24.0,32.0
12/03/2022,0.00,-5.285722222222222,22.0,32.0
13/03/2022,0.00,-5.3145,24.0,31.0
14/03/2022,0.00,-5.3517777777777775,23.0,32.0
15/03/2022,0.00,-5.355,22.0,34.0
16/03/2022,0.00,-5.438333333333333,22.0,35.0
17/03/2022,0.00,-5.46111111111111,22.0,36.0
18/03/2022,0.00,-5.516111111111112,24.0,35.0
19/03/2022,0.00,-5.458277777777778,24.0,35.0
20/03/2022,0.00,-5.477277777777777,25.0,36.0
21/03/2022,0.00,-5.520722222222222,27.0,37.0
22/03/2022,0.00,-5.5618333333333325,27.0,36.0
23/03/2022,0.00,-5.563777777777777,27.0,35.0
24/03/2022,0.00,-5.6209444444444445,26.0,35.0
25/03/2022,0.00,-5.659722222222222,26.0,34.0
26/03/2022,0.00,-5.680222222222222,26.0,34.0
27/03/2022,0.00,-5.732055555555555,26.0,35.0
28/03/2022,0.00,-5.685388888888889,26.0,35.0
29/03/2022,0.00,-5.748777777777778,26.0,36.0
30/03/2022,0.00,-5.760833333333334,27.0,37.0
31/03/2022,0.00,-5.781833333333334,27.0,36.0
01/04/2022,0.00,-5.829944444444444,26.0,35.0
02/04/2022,0.00,-5.830666666666667,25.0,35.0
03/04/2022,0.00,-5.844277777777778,25.0,35.0
04/04/2022,0.00,-5.859555555555555,26.0,35.0
05/04/2022,0.00,-5.940777777777778,26.0,34.0
06/04/2022,0.00,-5.869000000000001,26.0,35.0
07/04/2022,0.00,-5.893722222222221,26.0,35.0
08/04/2022,0.00,-5.955722222222223,25.0,35.0
09/04/2022,0.00,-5.941166666666667,27.0,35.0
10/04/2022,0.00,-5.928111111111111,27.0,34.0
11/04/2022,0.00,-5.942555555555556,27.0,34.0
12/04/2022,0.00,-6.039833333333334,27.0,34.0
13/04/2022,0.00,-6.041833333333333,27.0,34.0
14/04/2022,0.00,-6.012833333333333,28.0,36.0
15/04/2022,0.00,-5.994555555555556,28.0,35.0
16/04/2022,0.00,-6.008388888888887,29.0,37.0
17/04/2022,0.00,-6.028666666666667,29.0,36.0
18/04/2022,0.00,-6.064555555555556,28.0,36.0
19/04/2022,0.00,-6.104555555555556,29.0,36.0
20/04/2022,0.00,-6.0987777777777765,28.0,36.0
21/04/2022,0.00,-6.126055555555555,27.0,36.0
22/04/2022,0.00,-6.1466111111111115,27.0,36.0
23/04/2022,0.00,-6.181388888888888,27.0,36.0
24/04/2022,0.00,-6.157,27.0,37.0
25/04/2022,0.00,-6.158944444444445,27.0,37.0
26/04/2022,0.00,-6.252777777777777,27.0,37.0
27/04/2022,0.00,-6.2925555555555555,28.0,37.0
28/04/2022,0.00,-6.274111111111111,27.0,37.0
29/04/2022,0.00,-6.364000000000001,28.0,37.0
30/04/2022,0.00,-6.2798333333333325,29.0,39.0
01/05/2022,0.00,-6.309055555555556,29.0,38.0
02/05/2022,0.00,-6.334000000000002,29.0,37.0
03/05/2022,0.00,-6.378277777777778,28.0,36.0
04/05/2022,0.00,-6.438722222222221,28.0,36.0
05/05/2022,0.00,-6.403166666666667,28.0,37.0
06/05/2022,0.00,-6.484833333333333,29.0,38.0
07/05/2022,0.00,-6.477111111111112,29.0,37.0
08/05/2022,0.00,-6.504166666666666,28.0,38.0
09/05/2022,0.00,-6.474277777777777,29.0,37.0
10/05/2022,20.60,-6.333444444444444,30.0,35.0
